study_id,ex_id,con_id,out_id,es_id,shared_control,id_notes,title,doi,publish_in,outcome_id_notes,sp_latin,sp_common,strain,dam_age,dam_age_notes,gest_stage_ex,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_dB,frequency_Hz,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,comparison_structure,higher_better,higher_better_notes...49,higher_better_notes...50,c_mean,c_sd,c_n,c_se,c_ci,ex_mean,ex_sd,ex_n,ex_se,ex_ci,stat_comment,general_comment,c_median,c_q1,c_q3,ex_median,ex_q1,ex_q3,checked_ML,checked_ML_comments,...71,corrections_notes_AL,miss_c_mean_raw,miss_ex_mean_raw,miss_c_sd_raw,miss_ex_sd_raw,miss_c_se_raw,miss_ex_se_raw,mean_floored_to1,cohort_id,c_mean_imputed,ex_mean_imputed,c_sd_imputed,ex_sd_imputed,c_se_imputed,ex_se_imputed,lnRR,lnRR_var
abramova_2021_front,ex019,con015,out042,es075,Yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""normal conditions without ultrasound""",male,20,,none,,Axiety,Open Field Test (OFT),,Sections crossed,count,Count,Light phase,Figure 2a,OF-pups-abramova2016,C_m_sq,PS_m_sq,C_PS_m_sq,Independent,Yes,Negative,,33.7391,16.896,23,3.5231,,22.1667,14.5733,18,3.435,,Extracted all from raw data,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2021_front_ex019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4135117217882007,0.034916389345118065
abramova_2021_front,ex018,con014,out043,es076,Yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""normal conditions without ultrasound""",female,20,,none,,Axiety,Open Field Test (OFT),,Rearing frequency,count,Count,Light phase,Figure 2b,OF-pups-abramova2017,C_f_re,PS_f_re,C_PS_f_re,Independent,Yes,Negative,,8.92,6.9337,25,1.3867,,6.8947,4.4208,19,1.0142,,Extracted all from raw data,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2021_front_ex018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2588084865334971,0.0458071077714791
abramova_2021_front,ex019,con015,out043,es077,Yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""normal conditions without ultrasound""",male,20,,none,,Axiety,Open Field Test (OFT),,Rearing frequency,count,Count,Light phase,Figure 2b,OF-pups-abramova2018,C_m_re,PS_m_re,C_PS_m_re,Independent,Yes,Negative,,10.1304,8.7558,23,1.8257,,4.3889,4.1747,18,0.984,,Extracted all from raw data,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2021_front_ex019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8275694200736594,0.0827447112289958
abramova_2021_front,ex018,con014,out044,es078,Yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""normal conditions without ultrasound""",female,20,,none,,Axiety,Open Field Test (OFT),,Center entries (crossing),count,Count,Light phase,Raw data,OF-pups-abramova2019,C_f_cen,PS_f_cen,C_PS_f_cen,Independent,Yes,Negative,,1.16,1.4911,25,0.2982,,1.3158,2.029,19,0.4655,,Extracted all from raw data,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2021_front_ex018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.1555531636595423,0.1912432817690231
abramova_2021_front,ex019,con015,out044,es079,Yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""normal conditions without ultrasound""",male,20,,none,,Axiety,Open Field Test (OFT),,Center entries (crossing),count,Count,Light phase,Raw data,OF-pups-abramova2020,C_m_cen,PS_m_cen,C_PS_m_cen,Independent,Yes,Negative,,2.2609,2.5265,23,0.5268,,1,2.3235,18,0.5477,,Extracted all from raw data,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,abramova_2021_front_ex019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6929471654970589,0.3542186527938509
abramova_2021_front,ex018,con014,out045,es080,Yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""normal conditions without ultrasound""",female,20,,none,,Axiety,Open Field Test (OFT),,Time in central square,count,Count,Light phase,Raw data,OF-pups-abramova2021,C_f_centt,PS_f_centt,C_PS_f_centt,Independent,Yes,Negative,,2.0964,3.3901,25,0.678,,2.9368,5.119,19,1.1744,,Extracted all from raw data,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2021_front_ex018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.3647519412953538,0.2645083716098056
abramova_2021_front,ex019,con015,out045,es081,Yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""normal conditions without ultrasound""",male,20,,none,,Axiety,Open Field Test (OFT),,Time in central square,count,Count,Light phase,Raw data,OF-pups-abramova2022,C_m_centt,PS_m_centt,C_PS_m_centt,Independent,Yes,Negative,,5.177,6.8377,23,1.4258,,1,2.1925,18,0.5168,,Extracted all from raw data,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,abramova_2021_front_ex019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.548619680322094,0.34290524591577076
abramova_2021_front,ex018,con014,out046,es082,Yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""normal conditions without ultrasound""",female,20,,none,,Axiety,Open Field Test (OFT),,Grooming frequency,count,Count,Light phase,Raw data,OF-pups-abramova2023,C_f_gfr,PS_f_gfr,C_PS_f_gfr,Independent,No,Positive,,3.76,1.6653,25,0.3331,,2.7895,1.782,19,0.4088,,Extracted all from raw data,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2021_front_ex018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.29174040187259065,0.029325131864389425
abramova_2021_front,ex019,con015,out046,es083,Yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""normal conditions without ultrasound""",male,20,,none,,Axiety,Open Field Test (OFT),,Grooming frequency,count,Count,Light phase,Raw data,OF-pups-abramova2024,C_m_gfr,PS_m_gfr,C_PS_m_gfr,Independent,No,Positive,,2.6522,1.465,23,0.3055,,3,1.7489,18,0.4122,,Extracted all from raw data,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2021_front_ex019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.12603016413254786,0.0321464065977832
abramova_2021_front,ex018,con014,out047,es084,Yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""normal conditions without ultrasound""",female,20,,none,,Axiety,Open Field Test (OFT),,Total grooming time,time,s,Light phase,Raw data,OF-pups-abramova2025,C_f_gtt,PS_f_gtt,C_PS_f_gtt,Independent,No,Positive,,34.048,25.0853,25,5.0171,,28.2516,24.6902,19,5.6643,,Extracted all from raw data,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2021_front_ex018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.1773783544768892,0.06191124669074186
abramova_2021_front,ex019,con015,out047,es085,Yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""normal conditions without ultrasound""",male,20,,none,,Axiety,Open Field Test (OFT),,Total grooming time,time,s,Light phase,Raw data,OF-pups-abramova2026,C_m_gtt,PS_m_gtt,C_PS_m_gtt,Independent,No,Positive,,16.3787,13.1338,23,2.7386,,24.2061,17.297,18,4.0769,,Extracted all from raw data,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2021_front_ex019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.39082803974056557,0.056324620386802075
abramova_2021_front,ex018,con014,out048,es086,Yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""normal conditions without ultrasound""",female,20,,none,,Axiety,Open Field Test (OFT),,Total freezing time,time,s,Light phase,Figure 2c,OF-pups-abramova2027,C_f_frtt,PS_f_fr,C_PS_f_fr,Independent,No,Positive,,36.678,36.638,25,7.3276,,62.3595,53.8477,19,12.3535,,Extracted all from raw data,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2021_front_ex018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5304046043824765,0.07915700054681933
abramova_2021_front,ex019,con015,out048,es087,Yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""normal conditions without ultrasound""",male,20,,none,,Axiety,Open Field Test (OFT),,Total freezing time,time,s,Light phase,Figure 2c,OF-pups-abramova2028,C_m_ftt,PS_m_fr,C_PS_m_fr,Independent,No,Positive,,39.257,41.7274,23,8.7008,,79.8783,55.483,18,13.0775,,Extracted all from raw data,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2021_front_ex019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.699214891806517,0.07592590630840781
badache_2017_stress,ex020,con016,out049,es088,Yes,One treatmentent group and one control,"Prenatal noise and restraint stress interact to alter exploratory behavior and balance in juvenile rats, and mixed stress reverses these effects",10.1080/10253890.2017.1307962,Stress,,Rattus norvegicus,albino rat,Wistar rat,13,90 days,"mid, late",day 11-19,9,Intermitent,0.05,"3 mins per day.  HELLA twintone Horn, car horn",Traffic,Audible,110,500,Unclear,,No information,male,45,,none,,Anxiety,Open Field Test (OFT),,Time in corners,time,s,Light phase,Figure 5a,badache_2017_stress_5a,Cn_cor,Ns_cor,Cn_Ns_cor,Independent,No,Positive,,216.89,47.03,16,11.76,,253.78,51.89,16,12.97,,,,,,,,,,yes,,,I double checked MetaDigitise,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,badache_2017_stress_ex020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1569145814949363,0.005551629526496642
badache_2017_stress,ex020,con016,out050,es089,Yes,One treatmentent group and one control,"Prenatal noise and restraint stress interact to alter exploratory behavior and balance in juvenile rats, and mixed stress reverses these effects",10.1080/10253890.2017.1307962,Stress,,Rattus norvegicus,albino rat,Wistar rat,13,90 days,"mid, late",day 11-19,9,Intermitent,0.05,"3 mins per day.  HELLA twintone Horn, car horn",Traffic,Audible,110,500,Unclear,,No information,male,45,,none,,Anxiety,Open Field Test (OFT),,Sections crossed,count,Count,Light phase,Figure 5b,badache_2017_stress_5b,Cn_sq,Ns_sq,Cn_Ns_sq,Independent,Yes,Negative,,70.44,16.15,16,4.04,,45.26,8.92,16,2.23,,,,,,,,,,yes,,,I double checked MetaDigitise,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,badache_2017_stress_ex020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4427665265473928,0.005713005356097395
badache_2017_stress,ex020,con016,out051,es090,Yes,One treatmentent group and one control,"Prenatal noise and restraint stress interact to alter exploratory behavior and balance in juvenile rats, and mixed stress reverses these effects",10.1080/10253890.2017.1307962,Stress,,Rattus norvegicus,albino rat,Wistar rat,13,90 days,"mid, late",day 11-19,9,Intermitent,0.05,"3 mins per day.  HELLA twintone Horn, car horn",Traffic,Audible,110,500,Unclear,,No information,male,45,,none,,Anxiety,Open Field Test (OFT),,Time in central square,time,s,Light phase,Figure 5c,badache_2017_stress_5c,Cn_cen,Ns_cen,Cn_Ns_cen,Independent,Yes,Negative,,4.13,0.93,16,0.23,,1,0.26,16,0.07,,,,,,,,,,yes,,,I double checked MetaDigitise,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,badache_2017_stress_ex020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4177494929762597,0.0073941720066366115
badache_2017_stress,ex020,con016,out052,es091,Yes,One treatmentent group and one control,"Prenatal noise and restraint stress interact to alter exploratory behavior and balance in juvenile rats, and mixed stress reverses these effects",10.1080/10253890.2017.1307962,Stress,,Rattus norvegicus,albino rat,Wistar rat,13,90 days,"mid, late",day 11-19,9,Intermitent,0.05,"3 mins per day.  HELLA twintone Horn, car horn",Traffic,Audible,110,500,Unclear,,No information,male,45,,none,,Anxiety,Open Field Test (OFT),,Rearing time,time,s,Light phase,Figure 5d,badache_2017_stress_5d,Cn_re,Ns_re,Cn_Ns_re,Independent,Yes,Negative,,22,5.03,16,1.26,,8.54,1.93,16,0.48,,,,,,,,,,yes,,,I double checked MetaDigitise,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,badache_2017_stress_ex020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.9463189675531793,0.006459279356423696
badache_2017_stress,ex020,con016,out053,es092,Yes,One treatmentent group and one control,"Prenatal noise and restraint stress interact to alter exploratory behavior and balance in juvenile rats, and mixed stress reverses these effects",10.1080/10253890.2017.1307962,Stress,,Rattus norvegicus,albino rat,Wistar rat,13,90 days,"mid, late",day 11-19,9,Intermitent,0.05,"3 mins per day.  HELLA twintone Horn, car horn",Traffic,Audible,110,500,Unclear,,No information,male,46,,none,,Anxiety,Elevated Plus Maze (EPM),,Time in open arms (OAT),time,s,Light phase,Figure 6a,badache_2017_stress_6a,Cn_oat,Ns_oat,Cn_Ns_oat,Independent,Yes,Negative,,135.51,31.84,16,7.96,,67.96,14.69,16,3.67,,,,,,,,,,yes,,,I double checked MetaDigitise,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,badache_2017_stress_ex020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6903912827825432,0.0063707399522205214
badache_2017_stress,ex020,con016,out054,es093,Yes,One treatmentent group and one control,"Prenatal noise and restraint stress interact to alter exploratory behavior and balance in juvenile rats, and mixed stress reverses these effects",10.1080/10253890.2017.1307962,Stress,,Rattus norvegicus,albino rat,Wistar rat,13,90 days,"mid, late",day 11-19,9,Intermitent,0.05,"3 mins per day.  HELLA twintone Horn, car horn",Traffic,Audible,110,500,Unclear,,No information,male,46,,Cross-Fostered,,Anxiety,Elevated Plus Maze (EPM),,Rearing time,time,s,Light phase,Figure 6b,badache_2017_stress_6b,Cn_rt,Ns_rt,Cn_Ns_rt,Independent,Yes,Negative,,18.12,4.52,16,1.13,,7.77,2.05,16,0.51,,,,,,,,,,yes,,,I double checked MetaDigitise,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,badache_2017_stress_ex020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8465153649832358,0.008239588301294766
whitlow_1978_thesis,ex021,con017,out055,es094,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,"No noise, moved into experimental sound cage",male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,HNoN_1_sq,HN_1_sq,HNoN_HN_1_sq,Dependent,Yes,Negative,,65.63,8.1012,20,1.8114833899321297,,71.2285,8.4397,20,1.8871742909704974,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,whitlow_1978_thesis_ex021,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.08183017390537731,7.325159029649271e-4
whitlow_1978_thesis,ex022,con017,out055,es095,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,"No noise, moved into experimental sound cage",male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,HNoN_1_sq,HLN_1_sq,HNoN_HLN_1_sq,Dependent,Yes,Negative,,65.63,8.1012,20,1.8114833899321297,,60.8719,7.802,20,1.7445802360453357,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,whitlow_1978_thesis_ex022,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.07523147868384246,7.921740669302817e-4
