study_id,ex_id,con_id,out_id,es_id,shared_control,id_notes,title,doi,publish_in,outcome_id_notes,sp_latin,sp_common,strain,dam_age,dam_age_notes,gest_stage_ex,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_d_b,frequency_hz,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,comparison_structure,higher_better,effect_direction_label_raw,higher_better_notes,c_mean_raw,c_sd_raw,c_n_raw,c_se_raw,c_ci_raw,ex_mean_raw,ex_sd_raw,ex_n_raw,ex_se_raw,ex_ci_raw,stat_comment,general_comment,c_median_raw,c_q1_raw,c_q3_raw,ex_median_raw,ex_q1_raw,ex_q3_raw,checked_ml,checked_ml_comments,corrections_notes_al,c_n,c_mean_pre_zero_correction,c_mean_source,c_sd,c_sd_source,c_se,c_se_source,c_ci,c_iqr_complete,c_iqr_all_zero,c_iqr_skewness_statistic,c_iqr_skewness_review,c_sd_assumed_sqrt_mean,c_se_inconsistent_with_sd,c_se_matches_mean_over_sqrt_n,ex_n,ex_mean_pre_zero_correction,ex_mean_source,ex_sd,ex_sd_source,ex_se,ex_se_source,ex_ci,ex_iqr_complete,ex_iqr_all_zero,ex_iqr_skewness_statistic,ex_iqr_skewness_review,ex_sd_assumed_sqrt_mean,ex_se_inconsistent_with_sd,ex_se_matches_mean_over_sqrt_n,shared_control_raw,exposure_type_raw,noise_type_raw,noise_type_2_raw,control_conditions_raw,offspring_sex_raw,outcome_type_raw,data_type_raw,data_units_raw,measurement_timing_raw,comparison_structure_raw,higher_better_raw,checked_ml_raw,effect_direction,zero_correction_reference_mean,zero_correction_primary_09,zero_correction_sensitivity_08,c_mean_exact_zero,ex_mean_exact_zero,zero_correction_available,c_mean_zero_correction_applied,ex_mean_zero_correction_applied,c_mean,ex_mean,c_mean_sensitivity_08,ex_mean_sensitivity_08,exact_zero_correction_applied,zero_correction_unavailable,zero_mean_exclusion_sensitivity,dam_age_raw,dam_age_weeks,frequency_hz_raw,frequency_min_hz,frequency_max_hz,frequency_mid_hz,frequency_format,acoustic_band_from_frequency,gest_window,cohort_id
whitlow_1978_thesis,ex021,con018,out059,es118,yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,intermittent,0.005,18 seconds per day. It was a tone,white_noise,audible,85,2500,unclear,,undisturbed controls,mixed,25,,Cross-Fostered,,anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,count,count,not_reported,Figure 4,whitlow_1978_thesis_fig4,C_1_gr,HN_1_gr,C_HN_1_gr,dependent,no,Positive,,4.0526,2.0131,20,,,3.6809,1.9186,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,20,4.0526,raw_mean,2.0131,assumed_sqrt_mean_in_extraction,0.450142845,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,20,3.6809,raw_mean,1.9186,assumed_sqrt_mean_in_extraction,0.429012002,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,Yes,Intermitent,White noise,Audible,Unclear,mixed,Anxiety,Count,Count,Not reported,Dependent,No,yes,positive,2.6522,2.38698,2.12176,FALSE,FALSE,TRUE,FALSE,FALSE,4.0526,3.6809,4.0526,3.6809,FALSE,FALSE,FALSE,,,2500,2500,2500,2500,point,audible,mid_late,whitlow_1978_thesis_ex021
whitlow_1978_thesis,ex022,con018,out059,es119,yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,intermittent,0.005,18 seconds per day. It was a tone,white_noise,audible,65,2500,unclear,,undisturbed controls,mixed,25,,Cross-Fostered,,anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,count,count,not_reported,Figure 4,whitlow_1978_thesis_fig4,C_1_gr,HLN_1_gr,C_HLN_1_gr,dependent,no,Positive,,4.0526,2.0131,20,,,3.708,1.9256,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,20,4.0526,raw_mean,2.0131,assumed_sqrt_mean_in_extraction,0.450142845,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,20,3.708,raw_mean,1.9256,assumed_sqrt_mean_in_extraction,0.43057725,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,Yes,Intermitent,White noise,Audible,Unclear,mixed,Anxiety,Count,Count,Not reported,Dependent,No,yes,positive,2.6522,2.38698,2.12176,FALSE,FALSE,TRUE,FALSE,FALSE,4.0526,3.708,4.0526,3.708,FALSE,FALSE,FALSE,,,2500,2500,2500,2500,point,audible,mid_late,whitlow_1978_thesis_ex022
whitlow_1978_thesis,ex021,con018,out059,es120,yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,intermittent,0.005,18 seconds per day. It was a tone,white_noise,audible,85,2500,unclear,,undisturbed controls,mixed,26,,Cross-Fostered,,anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,count,count,not_reported,Figure 4,whitlow_1978_thesis_fig4,C_2_gr,HN_2_gr,C_HN_2_gr,dependent,no,Positive,,3.5127,1.8742,20,,,5.6705,2.3813,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,20,3.5127,raw_mean,1.8742,assumed_sqrt_mean_in_extraction,0.41908386,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,20,5.6705,raw_mean,2.3813,assumed_sqrt_mean_in_extraction,0.532474867,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,Yes,Intermitent,White noise,Audible,Unclear,mixed,Anxiety,Count,Count,Not reported,Dependent,No,yes,positive,2.6522,2.38698,2.12176,FALSE,FALSE,TRUE,FALSE,FALSE,3.5127,5.6705,3.5127,5.6705,FALSE,FALSE,FALSE,,,2500,2500,2500,2500,point,audible,mid_late,whitlow_1978_thesis_ex021
whitlow_1978_thesis,ex022,con018,out059,es121,yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,intermittent,0.005,18 seconds per day. It was a tone,white_noise,audible,65,2500,unclear,,undisturbed controls,mixed,26,,Cross-Fostered,,anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,count,count,not_reported,Figure 4,whitlow_1978_thesis_fig4,C_2_gr,HLN_2_gr,C_HLN_2_gr,dependent,no,Positive,,3.5127,1.8742,20,,,4.8023,2.1914,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,20,3.5127,raw_mean,1.8742,assumed_sqrt_mean_in_extraction,0.41908386,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,20,4.8023,raw_mean,2.1914,assumed_sqrt_mean_in_extraction,0.490011937,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,Yes,Intermitent,White noise,Audible,Unclear,mixed,Anxiety,Count,Count,Not reported,Dependent,No,yes,positive,2.6522,2.38698,2.12176,FALSE,FALSE,TRUE,FALSE,FALSE,3.5127,4.8023,3.5127,4.8023,FALSE,FALSE,FALSE,,,2500,2500,2500,2500,point,audible,mid_late,whitlow_1978_thesis_ex022
whitlow_1978_thesis,ex021,con018,out059,es122,yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,intermittent,0.005,18 seconds per day. It was a tone,white_noise,audible,85,2500,unclear,,undisturbed controls,mixed,27,,Cross-Fostered,,anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,count,count,not_reported,Figure 4,whitlow_1978_thesis_fig4,C_3_gr,HN_3_gr,C_HN_3_gr,dependent,no,Positive,,3.8478,1.9616,20,,,3.6899,1.9209,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,20,3.8478,raw_mean,1.9616,assumed_sqrt_mean_in_extraction,0.438627094,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,20,3.6899,raw_mean,1.9209,assumed_sqrt_mean_in_extraction,0.429526298,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,Yes,Intermitent,White noise,Audible,Unclear,mixed,Anxiety,Count,Count,Not reported,Dependent,No,yes,positive,2.6522,2.38698,2.12176,FALSE,FALSE,TRUE,FALSE,FALSE,3.8478,3.6899,3.8478,3.6899,FALSE,FALSE,FALSE,,,2500,2500,2500,2500,point,audible,mid_late,whitlow_1978_thesis_ex021
whitlow_1978_thesis,ex022,con018,out059,es123,yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,intermittent,0.005,18 seconds per day. It was a tone,white_noise,audible,65,2500,unclear,,undisturbed controls,mixed,27,,Cross-Fostered,,anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,count,count,not_reported,Figure 4,whitlow_1978_thesis_fig4,C_3_gr,HLN_3_gr,C_HLN_3_gr,dependent,no,Positive,,3.8478,1.9616,20,,,3.0749,1.7535,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,20,3.8478,raw_mean,1.9616,assumed_sqrt_mean_in_extraction,0.438627094,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,20,3.0749,raw_mean,1.7535,assumed_sqrt_mean_in_extraction,0.39209452,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,Yes,Intermitent,White noise,Audible,Unclear,mixed,Anxiety,Count,Count,Not reported,Dependent,No,yes,positive,2.6522,2.38698,2.12176,FALSE,FALSE,TRUE,FALSE,FALSE,3.8478,3.0749,3.8478,3.0749,FALSE,FALSE,FALSE,,,2500,2500,2500,2500,point,audible,mid_late,whitlow_1978_thesis_ex022
whitlow_1978_thesis,ex021,con018,out060,es124,yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,intermittent,0.005,18 seconds per day. It was a tone,white_noise,audible,85,2500,unclear,,undisturbed controls,mixed,25,,Cross-Fostered,,anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Defecation amount,count,count,not_reported,Figure 5,whitlow_1978_thesis_fig5,C_1_de,HN_1_de,C_HN_1_de,dependent,no,Positive,,2.3849,1.5443,20,,,2.3777,1.542,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,20,2.3849,raw_mean,1.5443,assumed_sqrt_mean_in_extraction,0.345315978,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,20,2.3777,raw_mean,1.542,assumed_sqrt_mean_in_extraction,0.344801682,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,Yes,Intermitent,White noise,Audible,Unclear,mixed,Anxiety,Count,Count,Not reported,Dependent,No,yes,positive,1.14,1.026,0.912,FALSE,FALSE,TRUE,FALSE,FALSE,2.3849,2.3777,2.3849,2.3777,FALSE,FALSE,FALSE,,,2500,2500,2500,2500,point,audible,mid_late,whitlow_1978_thesis_ex021
whitlow_1978_thesis,ex022,con018,out060,es125,yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,intermittent,0.005,18 seconds per day. It was a tone,white_noise,audible,65,2500,unclear,,undisturbed controls,mixed,25,,Cross-Fostered,,anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Defecation amount,count,count,not_reported,Figure 5,whitlow_1978_thesis_fig5,C_1_de,HLN_1_de,C_HLN_1_de,dependent,no,Positive,,2.3849,1.5443,20,,,2.0226,1.4222,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,20,2.3849,raw_mean,1.5443,assumed_sqrt_mean_in_extraction,0.345315978,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,20,2.0226,raw_mean,1.4222,assumed_sqrt_mean_in_extraction,0.318013588,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,Yes,Intermitent,White noise,Audible,Unclear,mixed,Anxiety,Count,Count,Not reported,Dependent,No,yes,positive,1.14,1.026,0.912,FALSE,FALSE,TRUE,FALSE,FALSE,2.3849,2.0226,2.3849,2.0226,FALSE,FALSE,FALSE,,,2500,2500,2500,2500,point,audible,mid_late,whitlow_1978_thesis_ex022
whitlow_1978_thesis,ex021,con018,out060,es126,yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,intermittent,0.005,18 seconds per day. It was a tone,white_noise,audible,85,2500,unclear,,undisturbed controls,mixed,26,,Cross-Fostered,,anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Defecation amount,count,count,not_reported,Figure 5,whitlow_1978_thesis_fig5,C_2_de,HN_2_de,C_HN_2_de,dependent,no,Positive,,1.5268,1.2357,20,,,1.9827,1.4081,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,20,1.5268,raw_mean,1.2357,assumed_sqrt_mean_in_extraction,0.27631092,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,20,1.9827,raw_mean,1.4081,assumed_sqrt_mean_in_extraction,0.314860732,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,Yes,Intermitent,White noise,Audible,Unclear,mixed,Anxiety,Count,Count,Not reported,Dependent,No,yes,positive,1.14,1.026,0.912,FALSE,FALSE,TRUE,FALSE,FALSE,1.5268,1.9827,1.5268,1.9827,FALSE,FALSE,FALSE,,,2500,2500,2500,2500,point,audible,mid_late,whitlow_1978_thesis_ex021
whitlow_1978_thesis,ex022,con018,out060,es127,yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,intermittent,0.005,18 seconds per day. It was a tone,white_noise,audible,65,2500,unclear,,undisturbed controls,mixed,26,,Cross-Fostered,,anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Defecation amount,count,count,not_reported,Figure 5,whitlow_1978_thesis_fig5,C_2_de,HLN_2_de,C_HLN_2_de,dependent,no,Positive,,1.5268,1.2357,20,,,1.8311,1.3532,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,20,1.5268,raw_mean,1.2357,assumed_sqrt_mean_in_extraction,0.27631092,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,20,1.8311,raw_mean,1.3532,assumed_sqrt_mean_in_extraction,0.302584719,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,Yes,Intermitent,White noise,Audible,Unclear,mixed,Anxiety,Count,Count,Not reported,Dependent,No,yes,positive,1.14,1.026,0.912,FALSE,FALSE,TRUE,FALSE,FALSE,1.5268,1.8311,1.5268,1.8311,FALSE,FALSE,FALSE,,,2500,2500,2500,2500,point,audible,mid_late,whitlow_1978_thesis_ex022
whitlow_1978_thesis,ex021,con018,out060,es128,yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,intermittent,0.005,18 seconds per day. It was a tone,white_noise,audible,85,2500,unclear,,undisturbed controls,mixed,27,,Cross-Fostered,,anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Defecation amount,count,count,not_reported,Figure 5,whitlow_1978_thesis_fig5,C_3_de,HN_3_de,C_HN_3_de,dependent,no,Positive,,2.775,1.6658,20,,,2.5731,1.6041,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,20,2.775,raw_mean,1.6658,assumed_sqrt_mean_in_extraction,0.372484204,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,20,2.5731,raw_mean,1.6041,assumed_sqrt_mean_in_extraction,0.358687664,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,Yes,Intermitent,White noise,Audible,Unclear,mixed,Anxiety,Count,Count,Not reported,Dependent,No,yes,positive,1.14,1.026,0.912,FALSE,FALSE,TRUE,FALSE,FALSE,2.775,2.5731,2.775,2.5731,FALSE,FALSE,FALSE,,,2500,2500,2500,2500,point,audible,mid_late,whitlow_1978_thesis_ex021
whitlow_1978_thesis,ex022,con018,out060,es129,yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,intermittent,0.005,18 seconds per day. It was a tone,white_noise,audible,65,2500,unclear,,undisturbed controls,mixed,26,,Cross-Fostered,,anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Defecation amount,count,count,not_reported,Figure 5,whitlow_1978_thesis_fig5,C_3_de,HLN_3_de,C_HLN_3_de,dependent,no,Positive,,2.775,1.6658,20,,,2.8604,1.6913,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,20,2.775,raw_mean,1.6658,assumed_sqrt_mean_in_extraction,0.372484204,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,20,2.8604,raw_mean,1.6913,assumed_sqrt_mean_in_extraction,0.378186177,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,Yes,Intermitent,White noise,Audible,Unclear,mixed,Anxiety,Count,Count,Not reported,Dependent,No,yes,positive,1.14,1.026,0.912,FALSE,FALSE,TRUE,FALSE,FALSE,2.775,2.8604,2.775,2.8604,FALSE,FALSE,FALSE,,,2500,2500,2500,2500,point,audible,mid_late,whitlow_1978_thesis_ex022
abramova_2020_genpath,ex023,con019,out061,es130,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,The loudness was inferred using,anxiety,Open Field Test (OFT),,Sections crossed,count,count,light_phase,raw data,abramova_2020_genpath,KO-m-sq,US-m-g1-sq,KO_US_m_sq,independent,yes,Negative,,51.375,16.8263,8,18.1638,,56.2632,26.4614,19,6.0707,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,8,51.375,raw_mean,16.8263,raw_sd,5.948995416,recalculated_from_sd,,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,19,56.2632,raw_mean,26.4614,raw_sd,6.0707,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Anxiety,Count,Count,Light phase,Independent,Yes,yes,negative,6.4,5.76,5.12,FALSE,FALSE,TRUE,FALSE,FALSE,51.375,56.2632,51.375,56.2632,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2020_genpath_ex023
abramova_2020_genpath,ex024,con020,out061,es131,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,anxiety,Open Field Test (OFT),squares crossed,Sections crossed,count,count,light_phase,raw data,abramova_2020_genpath,CO-f-sq,US-f-g1-sq,CO_US_f_sq,independent,yes,Negative,,65.5,17.0042,8,23.1577,,59.625,19.4418,16,14.9063,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,8,65.5,raw_mean,17.0042,raw_sd,6.011892564,recalculated_from_sd,,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,16,59.625,raw_mean,19.4418,raw_sd,4.86045,recalculated_from_sd,,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Anxiety,Count,Count,Light phase,Independent,Yes,yes,negative,6.4,5.76,5.12,FALSE,FALSE,TRUE,FALSE,FALSE,65.5,59.625,65.5,59.625,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2020_genpath_ex024
