study_id,es_id,study_cluster_id,cohort_id,test_cluster_id,timepoint_id,ex_id,con_id,out_id,shared_control,data_status,id_notes,outcome_id_notes,title,doi,publish_in,study_notes,sp_latin,sp_common,strain,dam_age,dam_age_notes,gest_stage_ex,gest_window,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_dB,frequency_Hz,noise_notes,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_class,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,higher_better,effect_direction_label,higher_better_notes,c_mean,c_mean_analysis,c_mean_derivation,c_mean_source,c_sd,c_sd_analysis,c_sd_derivation,c_sd_source,c_n,c_se,c_se_analysis,c_se_derivation,c_se_source,c_ci,c_median,c_q1,c_q3,ex_mean,ex_mean_analysis,ex_mean_derivation,ex_mean_source,ex_sd,ex_sd_analysis,ex_sd_derivation,ex_sd_source,ex_n,ex_se,ex_se_analysis,ex_se_derivation,ex_se_source,ex_ci,ex_median,ex_q1,ex_q3,stat_comment,general_comment
abramova_2020_genpath,es138,abramova_2020_genpath,abramova_2020_genpath__con019__ex023,abramova_2020_genpath__open_field_test_oft,abramova_2020_genpath__con019__ex023__pnd90,ex023,con019,out065,No,Corrected derived value,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Only one assay,Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""under normal conditions without ultrasound""",male,90,adult,3 months,none,,Anxiety,Open Field Test (OFT),,Total freezing time,Time,s,Light Phase,raw data,abramova_2020_genpath,KO-m-fr,US-m-fr,KO_US_m_fr,No,Positive,,9.4775,9.4775,Reported mean; used unchanged,abramova_2020_genpath,15.5527,15.5527,Reported or previously approved SD; used unchanged,abramova_2020_genpath,8,,5.49871,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,33.2316,33.2316,Reported mean; used unchanged,abramova_2020_genpath,43.7813,43.7813,Reported or previously approved SD; used unchanged,abramova_2020_genpath,19,,10.044119,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,Extracted all from raw data,Data  provided by Abramova on request
abramova_2020_genpath,es139,abramova_2020_genpath,abramova_2020_genpath__con020__ex024,abramova_2020_genpath__open_field_test_oft,abramova_2020_genpath__con020__ex024__pnd90,ex024,con020,out065,No,Corrected derived value,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Only one assay,Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""under normal conditions without ultrasound""",female,90,adult,3 months,none,,Anxiety,Open Field Test (OFT),,Total freezing time,Time,s,Light Phase,raw data,abramova_2020_genpath,CO-f-fr,US-f-g1-fr,CO_US_f_fr,No,Positive,,8.2563,8.2563,Reported mean; used unchanged,abramova_2020_genpath,21.4515,21.4515,Reported or previously approved SD; used unchanged,abramova_2020_genpath,8,,7.584251,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,32.7925,32.7925,Reported mean; used unchanged,abramova_2020_genpath,28.6499,28.6499,Reported or previously approved SD; used unchanged,abramova_2020_genpath,16,,7.162475,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,Extracted all from raw data,Data  provided by Abramova on request
abramova_2020_genpath,es140,abramova_2020_genpath,abramova_2020_genpath__con019__ex023,abramova_2020_genpath__open_field_test_oft,abramova_2020_genpath__con019__ex023__pnd90,ex023,con019,out066,No,Corrected derived value,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Only one assay,Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""under normal conditions without ultrasound""",male,90,adult,3 months,none,,Anxiety,Open Field Test (OFT),,Grooming frequency,Count,Count,Light Phase,raw data,abramova_2020_genpath,KO-m-grf,US-m-g1-grf,KO_US_m_grf,No,Positive,,4.625,4.625,Reported mean; used unchanged,abramova_2020_genpath,3.7009,3.7009,Reported or previously approved SD; used unchanged,abramova_2020_genpath,8,,1.308466,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,4.2105,4.2105,Reported mean; used unchanged,abramova_2020_genpath,2.1751,2.1751,Reported or previously approved SD; used unchanged,abramova_2020_genpath,19,,0.499002,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,Extracted all from raw data,Data  provided by Abramova on request
abramova_2020_genpath,es141,abramova_2020_genpath,abramova_2020_genpath__con020__ex024,abramova_2020_genpath__open_field_test_oft,abramova_2020_genpath__con020__ex024__pnd90,ex024,con020,out066,No,Corrected derived value,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Only one assay,Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""under normal conditions without ultrasound""",female,90,adult,3 months,none,,Anxiety,Open Field Test (OFT),,Grooming frequency,Count,Count,Light Phase,raw data,abramova_2020_genpath,CO-f-grf,US-f-g1-grf,KO_US_f_grf,No,Positive,,2.875,2.875,Reported mean; used unchanged,abramova_2020_genpath,1.8077,1.8077,Reported or previously approved SD; used unchanged,abramova_2020_genpath,8,,0.639118,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,3,3,Reported mean; used unchanged,abramova_2020_genpath,1.3663,1.3663,Reported or previously approved SD; used unchanged,abramova_2020_genpath,16,,0.341575,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,Extracted all from raw data,Data  provided by Abramova on request
abramova_2020_genpath,es142,abramova_2020_genpath,abramova_2020_genpath__con019__ex023,abramova_2020_genpath__elevated_plus_maze_epm,abramova_2020_genpath__con019__ex023__pnd90,ex023,con019,out067,No,Corrected derived value,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Only one assay,Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""under normal conditions without ultrasound""",male,90,adult,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in dark,Time,s,Light Phase,raw data,abramova_2020_genpath,KO-m-grf,US-m-g1,KO_US_m_d,No,Positive,,282.218,282.218,Reported mean; used unchanged,abramova_2020_genpath,17.0866,17.0866,Reported or previously approved SD; used unchanged,abramova_2020_genpath,20,,3.82068,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,253.7111,253.7111,Reported mean; used unchanged,abramova_2020_genpath,39.4675,39.4675,Reported or previously approved SD; used unchanged,abramova_2020_genpath,19,,9.054465,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,Extracted all from raw data,Data  provided by Abramova on request
abramova_2020_genpath,es143,abramova_2020_genpath,abramova_2020_genpath__con020__ex024,abramova_2020_genpath__elevated_plus_maze_epm,abramova_2020_genpath__con020__ex024__pnd90,ex024,con020,out067,No,Corrected derived value,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Only one assay,Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""under normal conditions without ultrasound""",female,90,adult,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in dark,Time,s,Light Phase,raw data,abramova_2020_genpath,CO-f-grf,US-f-g1,CO_US_f_d,No,Positive,,270.4478,270.4478,Reported mean; used unchanged,abramova_2020_genpath,23.5988,23.5988,Reported or previously approved SD; used unchanged,abramova_2020_genpath,18,,5.562291,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,242.4406,242.4406,Reported mean; used unchanged,abramova_2020_genpath,43.8737,43.8737,Reported or previously approved SD; used unchanged,abramova_2020_genpath,16,,10.968425,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,Extracted all from raw data,Data  provided by Abramova on request
abramova_2020_genpath,es144,abramova_2020_genpath,abramova_2020_genpath__con019__ex023,abramova_2020_genpath__elevated_plus_maze_epm,abramova_2020_genpath__con019__ex023__pnd90,ex023,con019,out068,No,Corrected derived value,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Only one assay,Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""under normal conditions without ultrasound""",male,90,adult,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in light,Time,s,Light Phase,raw data,abramova_2020_genpath,KO-m-d,US-m-g1,KO_US_m_li,Yes,Negative,,15.626,15.626,Reported mean; used unchanged,abramova_2020_genpath,16.2996,16.2996,Reported or previously approved SD; used unchanged,abramova_2020_genpath,20,,3.644701,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,42.7837,42.7837,Reported mean; used unchanged,abramova_2020_genpath,38.8467,38.8467,Reported or previously approved SD; used unchanged,abramova_2020_genpath,19,,8.912044,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,Extracted all from raw data,Data  provided by Abramova on request
abramova_2020_genpath,es145,abramova_2020_genpath,abramova_2020_genpath__con020__ex024,abramova_2020_genpath__elevated_plus_maze_epm,abramova_2020_genpath__con020__ex024__pnd90,ex024,con020,out068,No,Corrected derived value,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Only one assay,Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""under normal conditions without ultrasound""",female,90,adult,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in light,Time,s,Light Phase,raw data,abramova_2020_genpath,KO-f-d,US-f-g1,CO_US_f_li,Yes,Negative,,26.8306,26.8306,Reported mean; used unchanged,abramova_2020_genpath,21.928,21.928,Reported or previously approved SD; used unchanged,abramova_2020_genpath,18,,5.168479,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,49.9631,49.9631,Reported mean; used unchanged,abramova_2020_genpath,41.8416,41.8416,Reported or previously approved SD; used unchanged,abramova_2020_genpath,16,,10.4604,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,Extracted all from raw data,Data  provided by Abramova on request
abramova_2020_genpath,es146,abramova_2020_genpath,abramova_2020_genpath__con019__ex023,abramova_2020_genpath__elevated_plus_maze_epm,abramova_2020_genpath__con019__ex023__pnd90,ex023,con019,out069,No,Corrected derived value,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Only one assay,Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""under normal conditions without ultrasound""",male,90,adult,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Center entries (crossing),Count,Count,Light Phase,raw data,abramova_2020_genpath,KO-m-l,US-m-g1,KO_US_m_tr,Yes,Negative,,1.95,1.95,Reported mean; used unchanged,abramova_2020_genpath,2.0894,2.0894,Reported or previously approved SD; used unchanged,abramova_2020_genpath,20,,0.467204,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,3.7895,3.7895,Reported mean; used unchanged,abramova_2020_genpath,3.1372,3.1372,Reported or previously approved SD; used unchanged,abramova_2020_genpath,19,,0.719723,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,Extracted all from raw data,Data  provided by Abramova on request
abramova_2020_genpath,es147,abramova_2020_genpath,abramova_2020_genpath__con020__ex024,abramova_2020_genpath__elevated_plus_maze_epm,abramova_2020_genpath__con020__ex024__pnd90,ex024,con020,out069,No,Corrected derived value,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Only one assay,Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""under normal conditions without ultrasound""",female,90,adult,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Center entries (crossing),Count,Count,Light Phase,raw data,abramova_2020_genpath,KO-f-l,US-f-g1,KO_US_f_tr,Yes,Negative,,4.3889,4.3889,Reported mean; used unchanged,abramova_2020_genpath,2.6153,2.6153,Reported or previously approved SD; used unchanged,abramova_2020_genpath,18,,0.616432,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,4.6875,4.6875,Reported mean; used unchanged,abramova_2020_genpath,3.2397,3.2397,Reported or previously approved SD; used unchanged,abramova_2020_genpath,16,,0.809925,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,Extracted all from raw data,Data  provided by Abramova on request
abramova_2020_genpath,es148,abramova_2020_genpath,abramova_2020_genpath__con019__ex023,abramova_2020_genpath__elevated_plus_maze_epm,abramova_2020_genpath__con019__ex023__pnd90,ex023,con019,out070,No,Corrected derived value,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Only one assay,Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""under normal conditions without ultrasound""",male,90,adult,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Head-out inspections,Count,Count,Light Phase,raw data,abramova_2020_genpath,KO-m-tr,US-m-g1,KO_US_m_ho,No,Positive,,2.9,2.9,Reported mean; used unchanged,abramova_2020_genpath,1.2524,1.2524,Reported or previously approved SD; used unchanged,abramova_2020_genpath,20,,0.280045,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,3.0526,3.0526,Reported mean; used unchanged,abramova_2020_genpath,2.1978,2.1978,Reported or previously approved SD; used unchanged,abramova_2020_genpath,19,,0.50421,"SD / sqrt(n), using descriptive statistics calculated from author raw data","included_studies/abramova_2020_genpath/abramova2020_descriptives.xlsx, tidy_all",,,,,Extracted all from raw data,Data  provided by Abramova on request
