study_id,es_id,ex_id,con_id,out_id,shared_control,data_status,id_notes,outcome_id_notes,title,doi,publish_in,study_notes,sp_latin,sp_common,strain,dam_age,dam_age_notes,gest_stage_ex,gest_window,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_dB,frequency_Hz,noise_notes,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_class,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,higher_better,effect_direction_label,higher_better_notes,c_mean,c_sd,c_n,c_se,c_se_analysis,c_se_derivation,c_se_source,c_ci,c_median,c_q1,c_q3,ex_mean,ex_sd,ex_n,ex_se,ex_se_analysis,ex_se_derivation,ex_se_source,ex_ci,ex_median,ex_q1,ex_q3,stat_comment,general_comment,stat_derivation_method,c_mean_final,c_mean_source,c_sd_final,c_sd_source,c_se_final,c_mean_pre_zero_correction,ex_mean_final,ex_mean_source,ex_sd_final,ex_sd_source,ex_se_final,ex_mean_pre_zero_correction,zero_correction_reference_mean,zero_correction_primary_09,c_mean_exact_zero,ex_mean_exact_zero,c_sd_zero_review,ex_sd_zero_review,frequency_min_hz,frequency_max_hz,frequency_mid_hz,frequency_format,acoustic_band_from_frequency,dam_age_weeks,dependency_cluster_id
morra_1965_physiolrec,es073,ex017,con013,out041,Yes,Verified no change,One control and one treatment,,PRENATAL SOUND STIMULATION ON POSTNATAL RAT OFFSPRING OPEN FIELD BEHAVIORS,10.1007/BF03393632,The psychological Record,,Rattus norvegicus,albino rat,Wistar rat,18,120-140 days,"mid, late",mid_late,day 12-20,9,Intermittent,0.005,"There was a noise of 3.25 sec. duration produced bya door buzzer. for eight consecutive days. Each animal received three trials, twice daily, with an interblock interval of approximately one hour.",Door bell,Audible,85,,,Unclear,,"Same manipulation with no door bell, but they don't mention anything about noise conditions",mixed,25,juvenile,,none,,Anxiety,Open Field Test (OFT),,Initial latency to move,Latency,s,Not Reported,Table 2 and text,,GIII_il,GII_il,GIII_GII_il,No,Positive,,13.1,7.9,63,,0.995306,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,18.8,8.2,35,,1.386053,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,,No SE or CI,se_from_reported_sd,13.1,se_from_reported_sd,7.9,se_from_reported_sd,0.995306445590965,13.1,18.8,se_from_reported_sd,8.2,se_from_reported_sd,1.386052977754767,18.8,13.1,11.79,FALSE,FALSE,FALSE,FALSE,,,,not_reported,not_reported,18,con013
abramova_2021_front,es074,ex018,con014,out042,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",female,20,juvenile,,none,,Anxiety,Open Field Test (OFT),Square arena on PND20,Sections crossed,Count,Count,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_f_sq,PS_f_sq,C_PS_f_sq,Yes,Negative,,33.73913,16.895985,23,,3.523056,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,24.8421,12.6985,19,,2.913236,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,Extracted all from raw data,,sd_se_from_author_raw_data_subgroup,33.73913,sd_se_from_author_raw_data_subgroup,16.895985,sd_se_from_author_raw_data_subgroup,3.5230564121921244,33.73913,24.8421,sd_se_from_author_raw_data_subgroup,12.6985,sd_se_from_author_raw_data_subgroup,2.9132356965553283,24.8421,6.4,5.760000000000001,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,,con014
abramova_2021_front,es075,ex019,con015,out042,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",male,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Sections crossed,Count,Count,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_m_sq,PS_m_sq,C_PS_m_sq,Yes,Negative,,29,15.790292,25,,3.158058,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,22.1667,14.5733,18,,3.43496,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,Extracted all from raw data,,sd_se_from_author_raw_data_subgroup,29,sd_se_from_author_raw_data_subgroup,15.790292,sd_se_from_author_raw_data_subgroup,3.1580584000000003,29,22.1667,sd_se_from_author_raw_data_subgroup,14.5733,sd_se_from_author_raw_data_subgroup,3.4349597514219714,22.1667,6.4,5.760000000000001,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,,con015
abramova_2021_front,es076,ex018,con014,out043,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",female,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Rearing frequency,Count,Count,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_f_re,PS_f_re,C_PS_f_re,Yes,Negative,,10.130435,8.7558,23,,1.825711,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,6.8947,4.4208,19,,1.014201,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,Extracted all from raw data,,sd_se_from_author_raw_data_subgroup,10.130435,sd_se_from_author_raw_data_subgroup,8.7558,sd_se_from_author_raw_data_subgroup,1.8257105066009356,10.130435,6.8947,sd_se_from_author_raw_data_subgroup,4.4208,sd_se_from_author_raw_data_subgroup,1.0142010762949794,6.8947,4.3889,3.95001,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,,con014
abramova_2021_front,es077,ex019,con015,out043,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",male,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Rearing frequency,Count,Count,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_m_re,PS_m_re,C_PS_m_re,Yes,Negative,,8.92,6.933734,25,,1.386747,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,4.3889,4.1747,18,,0.983986,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,Extracted all from raw data,,sd_se_from_author_raw_data_subgroup,8.92,sd_se_from_author_raw_data_subgroup,6.933734,sd_se_from_author_raw_data_subgroup,1.3867468,8.92,4.3889,sd_se_from_author_raw_data_subgroup,4.1747,sd_se_from_author_raw_data_subgroup,0.98398622647316,4.3889,4.3889,3.95001,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,,con015
abramova_2021_front,es078,ex018,con014,out044,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",female,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Center entries (crossing),Count,Count,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_f_cen,PS_f_cen,C_PS_f_cen,Yes,Negative,,2.26087,2.526539,23,,0.52682,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,1.3158,2.029,19,,0.465485,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,Extracted all from raw data,,sd_se_from_author_raw_data_subgroup,2.26087,sd_se_from_author_raw_data_subgroup,2.526539,sd_se_from_author_raw_data_subgroup,0.5268197991773477,2.26087,1.3158,sd_se_from_author_raw_data_subgroup,2.029,sd_se_from_author_raw_data_subgroup,0.46548452402336976,1.3158,0.18718749999999998,0.16846874999999997,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,,con014
abramova_2021_front,es079,ex019,con015,out044,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",male,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Center entries (crossing),Count,Count,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_m_cen,PS_m_cen,C_PS_m_cen,Yes,Negative,,1.16,1.491085,25,,0.298217,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,0.8889,2.3235,18,,0.547654,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,Extracted all from raw data,,sd_se_from_author_raw_data_subgroup,1.16,sd_se_from_author_raw_data_subgroup,1.491085,sd_se_from_author_raw_data_subgroup,0.298217,1.16,0.8889,sd_se_from_author_raw_data_subgroup,2.3235,sd_se_from_author_raw_data_subgroup,0.5476542020289812,0.8889,0.18718749999999998,0.16846874999999997,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,,con015
abramova_2021_front,es080,ex018,con014,out045,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",female,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Time in central square,Time,s,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_f_centt,PS_f_centt,C_PS_f_centt,Yes,Negative,,5.176957,6.837676,23,,1.425754,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,2.9368,5.119,19,,1.174379,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,Extracted all from raw data,,sd_se_from_author_raw_data_subgroup,5.176957,sd_se_from_author_raw_data_subgroup,6.837676,sd_se_from_author_raw_data_subgroup,1.4257540046521229,5.176957,2.9368,sd_se_from_author_raw_data_subgroup,5.119,sd_se_from_author_raw_data_subgroup,1.1743791416834055,2.9368,0.18,0.162,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,,con014
abramova_2021_front,es081,ex019,con015,out045,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",male,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Time in central square,Time,s,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_m_centt,PS_m_centt,C_PS_m_centt,Yes,Negative,,2.0964,3.390067,25,,0.678013,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,0.7739,2.1925,18,,0.516777,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,Extracted all from raw data,,sd_se_from_author_raw_data_subgroup,2.0964,sd_se_from_author_raw_data_subgroup,3.390067,sd_se_from_author_raw_data_subgroup,0.6780134,2.0964,0.7739,sd_se_from_author_raw_data_subgroup,2.1925,sd_se_from_author_raw_data_subgroup,0.5167772059171685,0.7739,0.18,0.162,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,,con015
abramova_2021_front,es082,ex018,con014,out046,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",female,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Grooming frequency,Count,Count,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_f_gfr,PS_f_gfr,C_PS_f_gfr,No,Positive,,2.652174,1.465007,23,,0.305475,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,2.7895,1.782,19,,0.408819,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,Extracted all from raw data,,sd_se_from_author_raw_data_subgroup,2.652174,sd_se_from_author_raw_data_subgroup,1.465007,sd_se_from_author_raw_data_subgroup,0.3054750761945129,2.652174,2.7895,sd_se_from_author_raw_data_subgroup,1.782,sd_se_from_author_raw_data_subgroup,0.408818837757341,2.7895,2.652174,2.3869566,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,,con014
abramova_2021_front,es083,ex019,con015,out046,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",male,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Grooming frequency,Count,Count,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_m_gfr,PS_m_gfr,C_PS_m_gfr,No,Positive,,3.76,1.665333,25,,0.333067,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,3,1.7489,18,,0.41222,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,Extracted all from raw data,,sd_se_from_author_raw_data_subgroup,3.76,sd_se_from_author_raw_data_subgroup,1.665333,sd_se_from_author_raw_data_subgroup,0.3330666,3.76,3,sd_se_from_author_raw_data_subgroup,1.7489,sd_se_from_author_raw_data_subgroup,0.41221968320571767,3,2.652174,2.3869566,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,,con015
abramova_2021_front,es084,ex018,con014,out047,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",female,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Total grooming time,Time,s,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_f_gtt,PS_f_gtt,C_PS_f_gtt,No,Positive,,16.378696,13.13384,23,,2.738595,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,28.2516,24.6902,19,,5.66432,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,Extracted all from raw data,,sd_se_from_author_raw_data_subgroup,16.378696,sd_se_from_author_raw_data_subgroup,13.13384,sd_se_from_author_raw_data_subgroup,2.738594951919371,16.378696,28.2516,sd_se_from_author_raw_data_subgroup,24.6902,sd_se_from_author_raw_data_subgroup,5.664320352410944,28.2516,12.5038,11.25342,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,,con014
abramova_2021_front,es085,ex019,con015,out047,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",male,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Total grooming time,Time,s,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_m_gtt,PS_m_gtt,C_PS_m_gtt,No,Positive,,34.048,25.085267,25,,5.017053,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,24.2061,17.297,18,,4.076942,"SD / sqrt(n), using the same-sex subgroup in author raw data",sd_se_from_author_raw_data_subgroup_se_computed_sd_over_sqrt_n,,,,,Extracted all from raw data,,sd_se_from_author_raw_data_subgroup,34.048,sd_se_from_author_raw_data_subgroup,25.085267,sd_se_from_author_raw_data_subgroup,5.0170534,34.048,24.2061,sd_se_from_author_raw_data_subgroup,17.297,sd_se_from_author_raw_data_subgroup,4.076941998061238,24.2061,12.5038,11.25342,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,,con015
