study_id,ex_id,con_id,out_id,es_id,shared_control,id_notes,title,doi,publish_in,outcome_id_notes,sp_latin,sp_common,strain,dam_age,dam_age_notes,gest_stage_ex,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_dB,frequency_Hz,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,comparison_structure,higher_better,higher_better_notes,higher_better_notes,c_mean,c_sd,c_n,c_se,c_ci,ex_mean,ex_sd,ex_n,ex_se,ex_ci,stat_comment,general_comment,c_median,c_q1,c_q3,ex_median,ex_q1,ex_q3,checked_ML,checked_ML_comments,,corrections_notes_AL
badache_2017_stress,ex020,con016,out050,es089,Yes,One treatmentent group and one control,"Prenatal noise and restraint stress interact to alter exploratory behavior and balance in juvenile rats, and mixed stress reverses these effects",10.1080/10253890.2017.1307962,Stress,,Rattus norvegicus,albino rat,Wistar rat,13,90 days,"mid, late",day 11-19,9,Intermitent,0.05,"3 mins per day.  HELLA twintone Horn, car horn",Traffic,Audible,110,500,Unclear,,No information,male,45,,none,,Anxiety,Open Field Test (OFT),,Sections crossed,Count,Count,Light phase,Figure 5b,badache_2017_stress_5b,Cn_sq,Ns_sq,Cn_Ns_sq,Independent,Yes,Negative,,70.44,16.15,16,4.04,,45.26,8.92,16,2.23,,,,,,,,,,yes,,,I double checked MetaDigitise
badache_2017_stress,ex020,con016,out051,es090,Yes,One treatmentent group and one control,"Prenatal noise and restraint stress interact to alter exploratory behavior and balance in juvenile rats, and mixed stress reverses these effects",10.1080/10253890.2017.1307962,Stress,,Rattus norvegicus,albino rat,Wistar rat,13,90 days,"mid, late",day 11-19,9,Intermitent,0.05,"3 mins per day.  HELLA twintone Horn, car horn",Traffic,Audible,110,500,Unclear,,No information,male,45,,none,,Anxiety,Open Field Test (OFT),,Time in central square,Time,s,Light phase,Figure 5c,badache_2017_stress_5c,Cn_cen,Ns_cen,Cn_Ns_cen,Independent,Yes,Negative,,4.13,0.93,16,0.23,,0.18,0.26,16,0.07,,,,,,,,,,yes,,,I double checked MetaDigitise
badache_2017_stress,ex020,con016,out052,es091,Yes,One treatmentent group and one control,"Prenatal noise and restraint stress interact to alter exploratory behavior and balance in juvenile rats, and mixed stress reverses these effects",10.1080/10253890.2017.1307962,Stress,,Rattus norvegicus,albino rat,Wistar rat,13,90 days,"mid, late",day 11-19,9,Intermitent,0.05,"3 mins per day.  HELLA twintone Horn, car horn",Traffic,Audible,110,500,Unclear,,No information,male,45,,none,,Anxiety,Open Field Test (OFT),,Rearing time,Time,s,Light phase,Figure 5d,badache_2017_stress_5d,Cn_re,Ns_re,Cn_Ns_re,Independent,Yes,Negative,,22,5.03,16,1.26,,8.54,1.93,16,0.48,,,,,,,,,,yes,,,I double checked MetaDigitise
badache_2017_stress,ex020,con016,out053,es092,Yes,One treatmentent group and one control,"Prenatal noise and restraint stress interact to alter exploratory behavior and balance in juvenile rats, and mixed stress reverses these effects",10.1080/10253890.2017.1307962,Stress,,Rattus norvegicus,albino rat,Wistar rat,13,90 days,"mid, late",day 11-19,9,Intermitent,0.05,"3 mins per day.  HELLA twintone Horn, car horn",Traffic,Audible,110,500,Unclear,,No information,male,46,,none,,Anxiety,Elevated Plus Maze (EPM),,Time in open arms (OAT),Time,s,Light phase,Figure 6a,badache_2017_stress_6a,Cn_oat,Ns_oat,Cn_Ns_oat,Independent,Yes,Negative,,135.51,31.84,16,7.96,,67.96,14.69,16,3.67,,,,,,,,,,yes,,,I double checked MetaDigitise
badache_2017_stress,ex020,con016,out054,es093,Yes,One treatmentent group and one control,"Prenatal noise and restraint stress interact to alter exploratory behavior and balance in juvenile rats, and mixed stress reverses these effects",10.1080/10253890.2017.1307962,Stress,,Rattus norvegicus,albino rat,Wistar rat,13,90 days,"mid, late",day 11-19,9,Intermitent,0.05,"3 mins per day.  HELLA twintone Horn, car horn",Traffic,Audible,110,500,Unclear,,No information,male,46,,Cross-Fostered,,Anxiety,Elevated Plus Maze (EPM),,Rearing time,Time,s,Light phase,Figure 6b,badache_2017_stress_6b,Cn_rt,Ns_rt,Cn_Ns_rt,Independent,Yes,Negative,,18.12,4.52,16,1.13,,7.77,2.05,16,0.51,,,,,,,,,,yes,,,I double checked MetaDigitise
whitlow_1978_thesis,ex021,con017,out055,es094,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,"No noise, moved into experimental sound cage",male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,Count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,HNoN_1_sq,HN_1_sq,HNoN_HN_1_sq,Dependent,Yes,Negative,,65.63,8.1012,20,,,71.2285,8.4397,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex022,con017,out055,es095,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,"No noise, moved into experimental sound cage",male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,Count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,HNoN_1_sq,HLN_1_sq,HNoN_HLN_1_sq,Dependent,Yes,Negative,,65.63,8.1012,20,,,60.8719,7.802,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex021,con017,out055,es096,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,"No noise, moved into experimental sound cage",male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,Count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,HNoN_2_sq,HN_2_sq,HNoN_HN_2_sq,Dependent,Yes,Negative,,39.74,6.304,20,,,42.8005,6.5422,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex022,con017,out055,es097,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,"No noise, moved into experimental sound cage",male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,Count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,HNoN_2_sq,HLN_2_sq,HNoN_HLN_2_sq,Dependent,Yes,Negative,,39.74,6.304,20,,,36.8824,6.0731,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex021,con017,out055,es098,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,"No noise, moved into experimental sound cage",male,27,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,Count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,HNoN_3_sq,HN_3_sq,HNoN_HN_3_sq,Dependent,Yes,Negative,,17.33,4.1629,20,,,26.7371,5.1708,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex022,con017,out055,es099,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,"No noise, moved into experimental sound cage",male,27,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,Count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,HNoN_3_sq,HLN_3_sq,HNoN_HLN_3_sq,Dependent,Yes,Negative,,17.33,4.1629,20,,,15.7464,3.9682,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex021,con017,out056,es100,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,"No noise, moved into experimental sound cage",male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,Count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,HNoN_1_gr,HN_1_gr,HNoN_HN_1_gr,Dependent,No,Positive,,4.48,2.1166,20,,,3.6809,1.9186,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex022,con017,out056,es101,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,"No noise, moved into experimental sound cage",male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,Count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,HNoN_1_gr,HLN_1_gr,HNoN_HLN_1_gr,Dependent,No,Positive,,4.48,2.1166,20,,,3.708,1.9256,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex021,con017,out056,es102,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,"No noise, moved into experimental sound cage",male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,Count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,HNoN_2_gr,HN_2_gr,HNoN_HN_2_gr,Dependent,No,Positive,,6.39,2.5278,20,,,5.6705,2.3813,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex022,con017,out056,es103,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,"No noise, moved into experimental sound cage",male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,Count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,HNoN_2_gr,HLN_2_gr,HNoN_HLN_2_gr,Dependent,No,Positive,,6.39,2.5278,20,,,4.8023,2.1914,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex021,con017,out056,es104,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,"No noise, moved into experimental sound cage",male,27,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,Count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,HNoN_3_gr,HN_3_gr,HNoN_HN_3_gr,Dependent,No,Positive,,3.84,1.9596,20,,,3.6899,1.9209,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex022,con017,out056,es105,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,"No noise, moved into experimental sound cage",male,27,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,Count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,HNoN_3_gr,HLN_3_gr,HNoN_HLN_3_gr,Dependent,No,Positive,,3.84,1.9596,20,,,3.0749,1.7535,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
